tile_id,source_image,source_site,source_split,component_idx,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,pixel_area,aspect_ratio,density,touches_left,touches_right,touches_top,touches_bottom,touches_boundary
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,0,110,150,164,24600,14933,0.915,0.607,True,False,False,False,True
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,4,232,143,114,58,6612,2312,1.966,0.3497,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,5,203,200,75,38,2850,1687,1.974,0.5919,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,6,118,239,50,23,1150,814,2.174,0.7078,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,7,115,277,17,9,153,94,1.889,0.6144,False,False,False,False,False
Oscar_T_Flint_04__tile_r0003_c0002,Oscar_T_Flint_04.png,Oscar_T_Flint,train,8,130,283,30,14,420,125,2.143,0.2976,False,False,False,False,False
Oscar_T_Flint_04__tile_r0006_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,341,476,18,27,486,196,0.667,0.4033,False,False,False,False,False
Oscar_T_Flint_04__tile_r0006_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,533,502,27,76,2052,574,0.355,0.2797,False,False,False,False,False
Oscar_T_Flint_04__tile_r0006_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,416,520,7,21,147,104,0.333,0.7075,False,False,False,False,False
Oscar_T_Flint_04__tile_r0006_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,21,502,27,76,2052,574,0.355,0.2797,False,False,False,False,False
Oscar_T_Flint_04__tile_r0007_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,534,0,26,66,1716,499,0.394,0.2908,False,False,True,False,True
Oscar_T_Flint_04__tile_r0007_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,2,416,8,7,21,147,104,0.333,0.7075,False,False,False,False,False
Oscar_T_Flint_04__tile_r0007_c0000,Oscar_T_Flint_04.png,Oscar_T_Flint,train,3,326,128,18,24,432,251,0.75,0.581,False,False,False,False,False
Oscar_T_Flint_04__tile_r0007_c0001,Oscar_T_Flint_04.png,Oscar_T_Flint,train,1,22,0,26,66,1716,499,0.394,0.2908,False,False,True,False,True
Oscar_T_Flint_05__tile_r0002_c0000,Oscar_T_Flint_05.png,Oscar_T_Flint,train,1,2,476,435,164,71340,40597,2.652,0.5691,False,False,False,True,True
Oscar_T_Flint_05__tile_r0002_c0000,Oscar_T_Flint_05.png,Oscar_T_Flint,train,2,440,636,7,4,28,26,1.75,0.9286,False,False,False,True,True
Oscar_T_Flint_05__tile_r0003_c0000,Oscar_T_Flint_05.png,Oscar_T_Flint,train,1,2,0,556,257,142892,66963,2.163,0.4686,False,False,True,False,True
Oscar_T_Flint_05__tile_r0003_c0000,Oscar_T_Flint_05.png,Oscar_T_Flint,train,2,3,181,120,72,8640,1384,1.667,0.1602,False,False,False,False,False
Oscar_T_Flint_05__tile_r0003_c0001,Oscar_T_Flint_05.png,Oscar_T_Flint,train,1,0,165,46,50,2300,1613,0.92,0.7013,True,False,False,False,True
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,1,0,312,57,304,17328,9457,0.188,0.5458,True,False,False,False,True
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,2,122,330,27,26,702,233,1.038,0.3319,False,False,False,False,False
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,3,276,340,6,13,78,64,0.462,0.8205,False,False,False,False,False
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,4,392,354,14,17,238,84,0.824,0.3529,False,False,False,False,False
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,5,74,376,9,55,495,408,0.164,0.8242,False,False,False,False,False
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,6,57,532,20,29,580,300,0.69,0.5172,False,False,False,False,False
Oscar_T_Flint_10__tile_r0001_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,7,36,611,17,24,408,207,0.708,0.5074,False,False,False,False,False
Oscar_T_Flint_10__tile_r0002_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,1,1,0,53,104,5512,4462,0.51,0.8095,False,False,True,False,True
Oscar_T_Flint_10__tile_r0002_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,2,45,0,9,4,36,28,2.25,0.7778,False,False,True,False,True
Oscar_T_Flint_10__tile_r0002_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,3,57,20,20,29,580,300,0.69,0.5172,False,False,False,False,False
Oscar_T_Flint_10__tile_r0002_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,4,36,99,17,24,408,207,0.708,0.5074,False,False,False,False,False
Oscar_T_Flint_10__tile_r0002_c0000,Oscar_T_Flint_10.png,Oscar_T_Flint,train,5,165,458,37,35,1295,358,1.057,0.2764,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0001,Oscar_T_Flint_11.png,Oscar_T_Flint,train,1,526,390,37,22,814,195,1.682,0.2396,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0001,Oscar_T_Flint_11.png,Oscar_T_Flint,train,2,624,477,16,14,224,89,1.143,0.3973,False,True,False,False,True
Oscar_T_Flint_11__tile_r0001_c0001,Oscar_T_Flint_11.png,Oscar_T_Flint,train,3,583,538,25,19,475,101,1.316,0.2126,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,1,208,251,16,32,512,335,0.5,0.6543,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,2,144,253,67,27,1809,704,2.481,0.3892,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,3,280,276,6,13,78,57,0.462,0.7308,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,4,247,283,16,9,144,84,1.778,0.5833,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,5,168,287,134,340,45560,27501,0.394,0.6036,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,6,181,295,6,22,132,77,0.273,0.5833,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,7,141,387,19,12,228,138,1.583,0.6053,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,8,14,390,37,22,814,195,1.682,0.2396,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,9,112,450,46,61,2806,581,0.754,0.2071,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,10,176,453,16,27,432,223,0.593,0.5162,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,11,71,538,25,19,475,101,1.316,0.2126,False,False,False,False,False
Oscar_T_Flint_11__tile_r0001_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,12,196,559,21,15,315,136,1.4,0.4317,False,False,False,False,False
Oscar_T_Flint_11__tile_r0002_c0001,Oscar_T_Flint_11.png,Oscar_T_Flint,train,1,583,26,25,19,475,101,1.316,0.2126,False,False,False,False,False
Oscar_T_Flint_11__tile_r0002_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,1,206,0,96,115,11040,7109,0.835,0.6439,False,False,True,False,True
Oscar_T_Flint_11__tile_r0002_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,2,71,26,25,19,475,101,1.316,0.2126,False,False,False,False,False
Oscar_T_Flint_11__tile_r0002_c0002,Oscar_T_Flint_11.png,Oscar_T_Flint,train,3,196,47,21,15,315,136,1.4,0.4317,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,1,240,259,68,236,16048,8784,0.288,0.5474,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,2,415,298,14,14,196,112,1.0,0.5714,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,3,515,302,29,18,522,114,1.611,0.2184,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,4,395,308,55,275,15125,8845,0.2,0.5848,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,5,477,364,41,58,2378,625,0.707,0.2628,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,6,444,384,20,35,700,380,0.571,0.5429,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,7,442,432,34,26,884,421,1.308,0.4762,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,8,584,450,45,22,990,285,2.045,0.2879,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,9,457,516,28,26,728,477,1.077,0.6552,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,10,443,586,19,28,532,246,0.679,0.4624,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0002,Oscar_T_Flint_12.png,Oscar_T_Flint,train,1,3,302,29,18,522,114,1.611,0.2184,False,False,False,False,False
Oscar_T_Flint_12__tile_r0001_c0002,Oscar_T_Flint_12.png,Oscar_T_Flint,train,2,0,379,6,7,42,28,0.857,0.6667,True,False,False,False,True
Oscar_T_Flint_12__tile_r0001_c0002,Oscar_T_Flint_12.png,Oscar_T_Flint,train,3,72,450,45,22,990,285,2.045,0.2879,False,False,False,False,False
Oscar_T_Flint_12__tile_r0002_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,1,397,0,53,71,3763,2399,0.746,0.6375,False,False,True,False,True
Oscar_T_Flint_12__tile_r0002_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,2,457,4,28,26,728,477,1.077,0.6552,False,False,False,False,False
Oscar_T_Flint_12__tile_r0002_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,3,443,74,19,28,532,246,0.679,0.4624,False,False,False,False,False
Oscar_T_Flint_12__tile_r0002_c0001,Oscar_T_Flint_12.png,Oscar_T_Flint,train,4,560,433,41,25,1025,189,1.64,0.1844,False,False,False,False,False
Oscar_T_Flint_12__tile_r0002_c0002,Oscar_T_Flint_12.png,Oscar_T_Flint,train,1,48,433,41,25,1025,189,1.64,0.1844,False,False,False,False,False
Oscar_T_Flint_13__tile_r0001_c0000,Oscar_T_Flint_13.png,Oscar_T_Flint,train,1,260,211,31,30,930,618,1.033,0.6645,False,False,False,False,False
Oscar_T_Flint_13__tile_r0001_c0000,Oscar_T_Flint_13.png,Oscar_T_Flint,train,2,324,214,18,33,594,393,0.545,0.6616,False,False,False,False,False
Oscar_T_Flint_13__tile_r0001_c0000,Oscar_T_Flint_13.png,Oscar_T_Flint,train,3,310,239,147,350,51450,32239,0.42,0.6266,False,False,False,False,False
Oscar_T_Flint_13__tile_r0001_c0000,Oscar_T_Flint_13.png,Oscar_T_Flint,train,4,434,325,10,19,190,97,0.526,0.5105,False,False,False,False,False
Oscar_T_Flint_13__tile_r0002_c0000,Oscar_T_Flint_13.png,Oscar_T_Flint,train,1,325,0,129,77,9933,5196,1.675,0.5231,False,False,True,False,True
Oscar_T_Flint_14__tile_r0001_c0002,Oscar_T_Flint_14.png,Oscar_T_Flint,train,1,637,287,3,10,30,18,0.3,0.6,False,True,False,False,True
Oscar_T_Flint_14__tile_r0001_c0003,Oscar_T_Flint_14.png,Oscar_T_Flint,train,1,125,204,67,256,17152,9367,0.262,0.5461,False,True,False,False,True
Oscar_T_Flint_14__tile_r0001_c0003,Oscar_T_Flint_14.png,Oscar_T_Flint,train,2,164,447,15,28,420,156,0.536,0.3714,False,False,False,False,False
Oscar_T_Flint_14__tile_r0001_c0003,Oscar_T_Flint_14.png,Oscar_T_Flint,train,3,151,448,6,13,78,62,0.462,0.7949,False,False,False,False,False
Pewabic_01__tile_r0000_c0000,Pewabic_01.png,Pewabic,train,1,264,223,43,44,1892,538,0.977,0.2844,False,False,False,False,False
Pewabic_01__tile_r0001_c0000,Pewabic_01.png,Pewabic,train,1,582,214,58,83,4814,3126,0.699,0.6494,False,True,False,False,True
Pewabic_01__tile_r0001_c0001,Pewabic_01.png,Pewabic,train,1,70,214,169,160,27040,11003,1.056,0.4069,False,False,False,False,False
Pewabic_01__tile_r0001_c0001,Pewabic_01.png,Pewabic,train,2,487,340,70,79,5530,2587,0.886,0.4678,False,False,False,False,False
Pewabic_01__tile_r0001_c0002,Pewabic_01.png,Pewabic,train,1,0,346,45,73,3285,1967,0.616,0.5988,True,False,False,False,True
Pewabic_01__tile_r0001_c0002,Pewabic_01.png,Pewabic,train,2,181,558,70,22,1540,510,3.182,0.3312,False,False,False,False,False
Pewabic_01__tile_r0002_c0000,Pewabic_01.png,Pewabic,train,1,177,356,36,23,828,438,1.565,0.529,False,False,False,False,False
Pewabic_01__tile_r0002_c0000,Pewabic_01.png,Pewabic,train,2,91,429,37,16,592,292,2.312,0.4932,False,False,False,False,False
Pewabic_01__tile_r0002_c0002,Pewabic_01.png,Pewabic,train,1,181,46,70,22,1540,510,3.182,0.3312,False,False,False,False,False
Pewabic_01__tile_r0002_c0002,Pewabic_01.png,Pewabic,train,2,627,415,13,9,117,56,1.444,0.4786,False,True,False,False,True
Pewabic_01__tile_r0002_c0003,Pewabic_01.png,Pewabic,train,1,115,415,29,25,725,211,1.16,0.291,False,False,False,False,False
Pewabic_02__tile_r0000_c0000,Pewabic_02.png,Pewabic,train,1,368,365,31,19,589,212,1.632,0.3599,False,False,False,False,False
Pewabic_02__tile_r0001_c0002,Pewabic_02.png,Pewabic,train,1,207,304,401,203,81403,22900,1.975,0.2813,False,False,False,False,False
Pewabic_02__tile_r0001_c0002,Pewabic_02.png,Pewabic,train,2,286,444,8,23,184,116,0.348,0.6304,False,False,False,False,False
Pewabic_02__tile_r0001_c0002,Pewabic_02.png,Pewabic,train,3,364,512,17,17,289,87,1.0,0.301,False,False,False,False,False
Pewabic_02__tile_r0001_c0002,Pewabic_02.png,Pewabic,train,4,333,523,17,29,493,167,0.586,0.3387,False,False,False,False,False
Pewabic_02__tile_r0001_c0003,Pewabic_02.png,Pewabic,train,1,0,455,96,52,4992,3561,1.846,0.7133,True,False,False,False,True
Pewabic_02__tile_r0002_c0002,Pewabic_02.png,Pewabic,train,1,364,0,17,17,289,87,1.0,0.301,False,False,True,False,True
Pewabic_02__tile_r0002_c0002,Pewabic_02.png,Pewabic,train,2,333,11,17,29,493,167,0.586,0.3387,False,False,False,False,False
Pewabic_02__tile_r0002_c0002,Pewabic_02.png,Pewabic,train,3,475,218,15,10,150,95,1.5,0.6333,False,False,False,False,False
Pewabic_02__tile_r0002_c0002,Pewabic_02.png,Pewabic,train,4,542,237,15,15,225,160,1.0,0.7111,False,False,False,False,False
Pewabic_02__tile_r0002_c0003,Pewabic_02.png,Pewabic,train,1,30,237,15,15,225,160,1.0,0.7111,False,False,False,False,False
Pewabic_03__tile_r0000_c0000,Pewabic_03.png,Pewabic,train,1,136,637,19,3,57,42,6.333,0.7368,False,False,False,True,True
Pewabic_03__tile_r0001_c0000,Pewabic_03.png,Pewabic,train,1,135,125,27,14,378,280,1.929,0.7407,False,False,False,False,False
Pewabic_03__tile_r0001_c0000,Pewabic_03.png,Pewabic,train,2,432,279,9,10,90,66,0.9,0.7333,False,False,False,False,False
Pewabic_03__tile_r0001_c0000,Pewabic_03.png,Pewabic,train,3,356,289,20,17,340,218,1.176,0.6412,False,False,False,False,False
Pewabic_03__tile_r0001_c0000,Pewabic_03.png,Pewabic,train,4,568,476,72,46,3312,2731,1.565,0.8246,False,True,False,False,True
Pewabic_03__tile_r0001_c0001,Pewabic_03.png,Pewabic,train,1,471,454,159,52,8268,5130,3.058,0.6205,False,False,False,False,False
Pewabic_03__tile_r0001_c0001,Pewabic_03.png,Pewabic,train,2,56,459,184,66,12144,7347,2.788,0.605,False,False,False,False,False
Pewabic_03__tile_r0001_c0001,Pewabic_03.png,Pewabic,train,3,568,564,15,10,150,92,1.5,0.6133,False,False,False,False,False
Pewabic_03__tile_r0001_c0002,Pewabic_03.png,Pewabic,train,1,0,454,118,50,5900,3968,2.36,0.6725,True,False,False,False,True
Pewabic_03__tile_r0001_c0002,Pewabic_03.png,Pewabic,train,2,156,501,35,31,1085,277,1.129,0.2553,False,False,False,False,False
Pewabic_03__tile_r0001_c0002,Pewabic_03.png,Pewabic,train,3,56,564,15,10,150,92,1.5,0.6133,False,False,False,False,False
Pewabic_03__tile_r0001_c0002,Pewabic_03.png,Pewabic,train,4,133,568,10,23,230,139,0.435,0.6043,False,False,False,False,False
Pewabic_03__tile_r0002_c0000,Pewabic_03.png,Pewabic,train,1,572,0,68,10,680,614,6.8,0.9029,False,True,True,False,True
Pewabic_03__tile_r0002_c0001,Pewabic_03.png,Pewabic,train,1,60,0,153,13,1989,1244,11.769,0.6254,False,False,True,False,True
Pewabic_03__tile_r0002_c0001,Pewabic_03.png,Pewabic,train,2,568,52,15,10,150,92,1.5,0.6133,False,False,False,False,False
Pewabic_03__tile_r0002_c0002,Pewabic_03.png,Pewabic,train,1,156,0,33,20,660,184,1.65,0.2788,False,False,True,False,True
Pewabic_03__tile_r0002_c0002,Pewabic_03.png,Pewabic,train,2,56,52,15,10,150,92,1.5,0.6133,False,False,False,False,False
Pewabic_03__tile_r0002_c0002,Pewabic_03.png,Pewabic,train,3,133,56,10,23,230,139,0.435,0.6043,False,False,False,False,False
Pewabic_04__tile_r0001_c0001,Pewabic_04.png,Pewabic,train,1,638,313,2,4,8,5,0.5,0.625,False,True,False,False,True
Pewabic_04__tile_r0001_c0002,Pewabic_04.png,Pewabic,train,1,126,256,437,76,33212,17857,5.75,0.5377,False,False,False,False,False
Pewabic_04__tile_r0001_c0002,Pewabic_04.png,Pewabic,train,2,272,361,23,15,345,104,1.533,0.3014,False,False,False,False,False
Pewabic_04__tile_r0001_c0002,Pewabic_04.png,Pewabic,train,3,423,385,43,17,731,293,2.529,0.4008,False,False,False,False,False
Pewabic_04__tile_r0001_c0002,Pewabic_04.png,Pewabic,train,4,421,410,46,23,1058,475,2.0,0.449,False,False,False,False,False
Pewabic_04__tile_r0001_c0003,Pewabic_04.png,Pewabic,train,1,0,261,51,41,2091,1663,1.244,0.7953,True,False,False,False,True
Pewabic_05__tile_r0001_c0002,Pewabic_05.png,Pewabic,train,1,135,425,248,215,53320,19708,1.153,0.3696,False,False,False,True,True
Pewabic_05__tile_r0002_c0001,Pewabic_05.png,Pewabic,train,1,618,138,22,43,946,592,0.512,0.6258,False,True,False,False,True
Pewabic_05__tile_r0002_c0002,Pewabic_05.png,Pewabic,train,1,106,0,243,181,43983,16590,1.343,0.3772,False,False,True,False,True
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,1,151,323,154,52,8008,2584,2.962,0.3227,False,False,False,False,False
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,2,1,360,622,191,118802,62029,3.257,0.5221,False,False,False,False,False
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,3,615,442,25,44,1100,353,0.568,0.3209,False,True,False,False,True
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,4,576,444,41,57,2337,705,0.719,0.3017,False,False,False,False,False
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,5,543,487,12,33,396,346,0.364,0.8737,False,False,False,False,False
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,6,618,496,6,19,114,83,0.316,0.7281,False,False,False,False,False
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,7,529,505,46,74,3404,1082,0.622,0.3179,False,False,False,False,False
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,8,622,582,18,18,324,152,1.0,0.4691,False,True,False,False,True
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,9,163,594,49,46,2254,702,1.065,0.3114,False,False,False,True,True
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,10,231,610,38,30,1140,537,1.267,0.4711,False,False,False,True,True
WP_Rend_02__tile_r0001_c0000,WP_Rend_02.png,WP_Rend,train,11,270,633,12,7,84,57,1.714,0.6786,False,False,False,True,True
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,1,0,370,111,72,7992,2925,1.542,0.366,True,False,False,False,True
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,2,172,406,38,28,1064,252,1.357,0.2368,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,3,103,442,28,45,1260,375,0.622,0.2976,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,4,64,444,41,57,2337,705,0.719,0.3017,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,5,31,487,12,33,396,346,0.364,0.8737,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,6,106,496,6,19,114,83,0.316,0.7281,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,7,17,505,46,74,3404,1082,0.622,0.3179,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,8,208,540,20,26,520,222,0.769,0.4269,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,9,110,554,55,46,2530,491,1.196,0.1941,False,False,False,False,False
WP_Rend_02__tile_r0001_c0001,WP_Rend_02.png,WP_Rend,train,10,163,612,39,28,1092,623,1.393,0.5705,False,False,False,True,True
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,1,2,0,218,39,8502,4407,5.59,0.5183,False,False,True,False,True
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,2,544,0,11,8,88,75,1.375,0.8523,False,False,True,False,True
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,3,529,0,45,67,3015,1020,0.672,0.3383,False,False,True,False,True
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,4,620,0,3,3,9,6,1.0,0.6667,False,False,True,False,True
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,5,622,70,18,18,324,152,1.0,0.4691,False,True,False,False,True
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,6,163,82,49,54,2646,774,0.907,0.2925,False,False,False,False,False
WP_Rend_02__tile_r0002_c0000,WP_Rend_02.png,WP_Rend,train,7,231,98,38,32,1216,566,1.188,0.4655,False,False,False,False,False
